date,dept_id,weekday,month,year,snap_CA,is_event,event_count,is_cultural_event,is_national_event,is_religious_event,is_sport_event,sales_qty,sell_price
2015-08-25,FOODS_1,Tuesday,8,2015,0,0,0,0,0,0,0,411,3.2830092592592592
2015-08-26,FOODS_1,Wednesday,8,2015,0,0,0,0,0,0,0,393,3.2830092592592592
2015-08-27,FOODS_1,Thursday,8,2015,0,0,0,0,0,0,0,417,3.2830092592592592
2015-08-28,FOODS_1,Friday,8,2015,0,0,0,0,0,0,0,377,3.2830092592592592
2015-08-29,FOODS_1,Saturday,8,2015,0,0,0,0,0,0,0,612,3.28662037037037
2015-08-30,FOODS_1,Sunday,8,2015,0,0,0,0,0,0,0,568,3.28662037037037
2015-08-31,FOODS_1,Monday,8,2015,0,0,0,0,0,0,0,396,3.28662037037037
2015-09-01,FOODS_1,Tuesday,9,2015,1,0,0,0,0,0,0,348,3.28662037037037
2015-09-02,FOODS_1,Wednesday,9,2015,1,0,0,0,0,0,0,376,3.28662037037037
2015-09-03,FOODS_1,Thursday,9,2015,1,0,0,0,0,0,0,392,3.28662037037037
2015-09-04,FOODS_1,Friday,9,2015,1,0,0,0,0,0,0,498,3.28662037037037
2015-09-05,FOODS_1,Saturday,9,2015,1,0,0,0,0,0,0,576,3.278287037037037
2015-09-06,FOODS_1,Sunday,9,2015,1,0,0,0,0,0,0,562,3.278287037037037
2015-09-07,FOODS_1,Monday,9,2015,1,1,1,0,1,0,0,477,3.278287037037037
2015-09-08,FOODS_1,Tuesday,9,2015,1,0,0,0,0,0,0,348,3.278287037037037
2015-09-09,FOODS_1,Wednesday,9,2015,1,0,0,0,0,0,0,313,3.278287037037037
2015-09-10,FOODS_1,Thursday,9,2015,1,0,0,0,0,0,0,415,3.278287037037037
2015-09-11,FOODS_1,Friday,9,2015,0,0,0,0,0,0,0,424,3.278287037037037
2015-09-12,FOODS_1,Saturday,9,2015,0,0,0,0,0,0,0,503,3.281435185185185
2015-09-13,FOODS_1,Sunday,9,2015,0,0,0,0,0,0,0,518,3.281435185185185
2015-09-14,FOODS_1,Monday,9,2015,0,0,0,0,0,0,0,345,3.281435185185185
2015-09-15,FOODS_1,Tuesday,9,2015,0,0,0,0,0,0,0,412,3.281435185185185
2015-09-16,FOODS_1,Wednesday,9,2015,0,0,0,0,0,0,0,373,3.281435185185185
2015-09-17,FOODS_1,Thursday,9,2015,0,0,0,0,0,0,0,397,3.281435185185185
2015-09-18,FOODS_1,Friday,9,2015,0,0,0,0,0,0,0,521,3.281435185185185
2015-09-19,FOODS_1,Saturday,9,2015,0,0,0,0,0,0,0,508,3.284074074074074
2015-09-20,FOODS_1,Sunday,9,2015,0,0,0,0,0,0,0,464,3.284074074074074
2015-09-21,FOODS_1,Monday,9,2015,0,0,0,0,0,0,0,407,3.284074074074074
2015-09-22,FOODS_1,Tuesday,9,2015,0,0,0,0,0,0,0,356,3.284074074074074
2015-09-23,FOODS_1,Wednesday,9,2015,0,0,0,0,0,0,0,459,3.284074074074074
2015-09-24,FOODS_1,Thursday,9,2015,0,1,1,0,0,1,0,421,3.284074074074074
2015-09-25,FOODS_1,Friday,9,2015,0,0,0,0,0,0,0,441,3.284074074074074
2015-09-26,FOODS_1,Saturday,9,2015,0,0,0,0,0,0,0,502,3.2755555555555556
2015-09-27,FOODS_1,Sunday,9,2015,0,0,0,0,0,0,0,440,3.2755555555555556
2015-09-28,FOODS_1,Monday,9,2015,0,0,0,0,0,0,0,337,3.2755555555555556
2015-09-29,FOODS_1,Tuesday,9,2015,0,0,0,0,0,0,0,370,3.2755555555555556
2015-09-30,FOODS_1,Wednesday,9,2015,0,0,0,0,0,0,0,335,3.2755555555555556
2015-10-01,FOODS_1,Thursday,10,2015,1,0,0,0,0,0,0,417,3.2755555555555556
2015-10-02,FOODS_1,Friday,10,2015,1,0,0,0,0,0,0,397,3.2755555555555556
2015-10-03,FOODS_1,Saturday,10,2015,1,0,0,0,0,0,0,463,3.2755555555555556
2015-10-04,FOODS_1,Sunday,10,2015,1,0,0,0,0,0,0,471,3.2755555555555556
2015-10-05,FOODS_1,Monday,10,2015,1,0,0,0,0,0,0,408,3.2755555555555556
2015-10-06,FOODS_1,Tuesday,10,2015,1,0,0,0,0,0,0,426,3.2755555555555556
2015-10-07,FOODS_1,Wednesday,10,2015,1,0,0,0,0,0,0,385,3.2755555555555556
2015-10-08,FOODS_1,Thursday,10,2015,1,0,0,0,0,0,0,358,3.2755555555555556
2015-10-09,FOODS_1,Friday,10,2015,1,0,0,0,0,0,0,365,3.2755555555555556
2015-10-10,FOODS_1,Saturday,10,2015,1,0,0,0,0,0,0,505,3.2736574074074074
2015-10-11,FOODS_1,Sunday,10,2015,0,0,0,0,0,0,0,302,3.2736574074074074
2015-10-12,FOODS_1,Monday,10,2015,0,1,1,0,1,0,0,363,3.2736574074074074
2015-10-13,FOODS_1,Tuesday,10,2015,0,0,0,0,0,0,0,355,3.2736574074074074
2015-10-14,FOODS_1,Wednesday,10,2015,0,0,0,0,0,0,0,335,3.2736574074074074
2015-10-15,FOODS_1,Thursday,10,2015,0,0,0,0,0,0,0,306,3.2736574074074074
2015-10-16,FOODS_1,Friday,10,2015,0,0,0,0,0,0,0,406,3.2736574074074074
2015-10-17,FOODS_1,Saturday,10,2015,0,0,0,0,0,0,0,499,3.2684722222222224
2015-10-18,FOODS_1,Sunday,10,2015,0,0,0,0,0,0,0,405,3.2684722222222224
2015-10-19,FOODS_1,Monday,10,2015,0,0,0,0,0,0,0,382,3.2684722222222224
2015-10-20,FOODS_1,Tuesday,10,2015,0,0,0,0,0,0,0,323,3.2684722222222224
2015-10-21,FOODS_1,Wednesday,10,2015,0,0,0,0,0,0,0,322,3.2684722222222224
2015-10-22,FOODS_1,Thursday,10,2015,0,0,0,0,0,0,0,301,3.2684722222222224
2015-10-23,FOODS_1,Friday,10,2015,0,0,0,0,0,0,0,345,3.2684722222222224
2015-10-24,FOODS_1,Saturday,10,2015,0,0,0,0,0,0,0,455,3.267083333333334
2015-10-25,FOODS_1,Sunday,10,2015,0,0,0,0,0,0,0,533,3.267083333333334
2015-10-26,FOODS_1,Monday,10,2015,0,0,0,0,0,0,0,324,3.267083333333334
2015-10-27,FOODS_1,Tuesday,10,2015,0,0,0,0,0,0,0,353,3.267083333333334
2015-10-28,FOODS_1,Wednesday,10,2015,0,0,0,0,0,0,0,362,3.267083333333334
2015-10-29,FOODS_1,Thursday,10,2015,0,0,0,0,0,0,0,411,3.267083333333334
2015-10-30,FOODS_1,Friday,10,2015,0,0,0,0,0,0,0,357,3.267083333333334
2015-10-31,FOODS_1,Saturday,10,2015,0,1,1,1,0,0,0,422,3.2652314814814813
2015-11-01,FOODS_1,Sunday,11,2015,1,0,0,0,0,0,0,368,3.2652314814814813
2015-11-02,FOODS_1,Monday,11,2015,1,0,0,0,0,0,0,274,3.2652314814814813
2015-11-03,FOODS_1,Tuesday,11,2015,1,0,0,0,0,0,0,328,3.2652314814814813
2015-11-04,FOODS_1,Wednesday,11,2015,1,0,0,0,0,0,0,288,3.2652314814814813
2015-11-05,FOODS_1,Thursday,11,2015,1,0,0,0,0,0,0,315,3.2652314814814813
2015-11-06,FOODS_1,Friday,11,2015,1,0,0,0,0,0,0,355,3.2652314814814813
2015-11-07,FOODS_1,Saturday,11,2015,1,0,0,0,0,0,0,440,3.271712962962963
2015-11-08,FOODS_1,Sunday,11,2015,1,0,0,0,0,0,0,402,3.271712962962963
2015-11-09,FOODS_1,Monday,11,2015,1,0,0,0,0,0,0,307,3.271712962962963
2015-11-10,FOODS_1,Tuesday,11,2015,1,0,0,0,0,0,0,364,3.271712962962963
2015-11-11,FOODS_1,Wednesday,11,2015,0,1,1,0,1,0,0,329,3.271712962962963
2015-11-12,FOODS_1,Thursday,11,2015,0,0,0,0,0,0,0,264,3.271712962962963
2015-11-13,FOODS_1,Friday,11,2015,0,0,0,0,0,0,0,301,3.271712962962963
2015-11-14,FOODS_1,Saturday,11,2015,0,0,0,0,0,0,0,416,3.2871759259259257
2015-11-15,FOODS_1,Sunday,11,2015,0,0,0,0,0,0,0,411,3.2871759259259257
2015-11-16,FOODS_1,Monday,11,2015,0,0,0,0,0,0,0,343,3.2871759259259257
2015-11-17,FOODS_1,Tuesday,11,2015,0,0,0,0,0,0,0,423,3.2871759259259257
2015-11-18,FOODS_1,Wednesday,11,2015,0,0,0,0,0,0,0,297,3.2871759259259257
2015-11-19,FOODS_1,Thursday,11,2015,0,0,0,0,0,0,0,340,3.2871759259259257
2015-11-20,FOODS_1,Friday,11,2015,0,0,0,0,0,0,0,368,3.2871759259259257
2015-11-21,FOODS_1,Saturday,11,2015,0,0,0,0,0,0,0,474,3.2875462962962962
2015-11-22,FOODS_1,Sunday,11,2015,0,0,0,0,0,0,0,523,3.2875462962962962
2015-11-23,FOODS_1,Monday,11,2015,0,0,0,0,0,0,0,343,3.2875462962962962
2015-11-24,FOODS_1,Tuesday,11,2015,0,0,0,0,0,0,0,378,3.2875462962962962
2015-11-25,FOODS_1,Wednesday,11,2015,0,0,0,0,0,0,0,415,3.2875462962962962
2015-11-26,FOODS_1,Thursday,11,2015,0,1,1,0,1,0,0,174,3.2875462962962962
2015-11-27,FOODS_1,Friday,11,2015,0,0,0,0,0,0,0,361,3.2875462962962962
2015-11-28,FOODS_1,Saturday,11,2015,0,0,0,0,0,0,0,348,3.293842592592593
2015-11-29,FOODS_1,Sunday,11,2015,0,0,0,0,0,0,0,296,3.293842592592593
2015-11-30,FOODS_1,Monday,11,2015,0,0,0,0,0,0,0,273,3.293842592592593
2015-12-01,FOODS_1,Tuesday,12,2015,1,0,0,0,0,0,0,409,3.293842592592593
2015-12-02,FOODS_1,Wednesday,12,2015,1,0,0,0,0,0,0,397,3.293842592592593
2015-12-03,FOODS_1,Thursday,12,2015,1,0,0,0,0,0,0,427,3.293842592592593
2015-12-04,FOODS_1,Friday,12,2015,1,0,0,0,0,0,0,419,3.293842592592593
2015-12-05,FOODS_1,Saturday,12,2015,1,0,0,0,0,0,0,561,3.296064814814815
2015-12-06,FOODS_1,Sunday,12,2015,1,0,0,0,0,0,0,613,3.296064814814815
2015-12-07,FOODS_1,Monday,12,2015,1,0,0,0,0,0,0,312,3.296064814814815
2015-12-08,FOODS_1,Tuesday,12,2015,1,0,0,0,0,0,0,363,3.296064814814815
2015-12-09,FOODS_1,Wednesday,12,2015,1,0,0,0,0,0,0,337,3.296064814814815
2015-12-10,FOODS_1,Thursday,12,2015,1,0,0,0,0,0,0,441,3.296064814814815
2015-12-11,FOODS_1,Friday,12,2015,0,0,0,0,0,0,0,411,3.296064814814815
2015-12-12,FOODS_1,Saturday,12,2015,0,0,0,0,0,0,0,457,3.30087962962963
2015-12-13,FOODS_1,Sunday,12,2015,0,0,0,0,0,0,0,535,3.30087962962963
2015-12-14,FOODS_1,Monday,12,2015,0,1,1,0,0,1,0,428,3.30087962962963
2015-12-15,FOODS_1,Tuesday,12,2015,0,0,0,0,0,0,0,447,3.30087962962963
2015-12-16,FOODS_1,Wednesday,12,2015,0,0,0,0,0,0,0,580,3.30087962962963
2015-12-17,FOODS_1,Thursday,12,2015,0,0,0,0,0,0,0,712,3.30087962962963
2015-12-18,FOODS_1,Friday,12,2015,0,0,0,0,0,0,0,622,3.30087962962963
2015-12-19,FOODS_1,Saturday,12,2015,0,0,0,0,0,0,0,735,3.2952314814814816
2015-12-20,FOODS_1,Sunday,12,2015,0,0,0,0,0,0,0,584,3.2952314814814816
2015-12-21,FOODS_1,Monday,12,2015,0,0,0,0,0,0,0,434,3.2952314814814816
2015-12-22,FOODS_1,Tuesday,12,2015,0,0,0,0,0,0,0,493,3.2952314814814816
2015-12-23,FOODS_1,Wednesday,12,2015,0,0,0,0,0,0,0,658,3.2952314814814816
2015-12-24,FOODS_1,Thursday,12,2015,0,0,0,0,0,0,0,595,3.2952314814814816
2015-12-25,FOODS_1,Friday,12,2015,0,1,1,0,1,0,0,0,3.2952314814814816
2015-12-26,FOODS_1,Saturday,12,2015,0,0,0,0,0,0,0,640,3.2952314814814816
2015-12-27,FOODS_1,Sunday,12,2015,0,0,0,0,0,0,0,528,3.2952314814814816
2015-12-28,FOODS_1,Monday,12,2015,0,0,0,0,0,0,0,351,3.2952314814814816
2015-12-29,FOODS_1,Tuesday,12,2015,0,0,0,0,0,0,0,549,3.2952314814814816
2015-12-30,FOODS_1,Wednesday,12,2015,0,0,0,0,0,0,0,381,3.2952314814814816
2015-12-31,FOODS_1,Thursday,12,2015,0,0,0,0,0,0,0,444,3.2952314814814816
2016-01-01,FOODS_1,Friday,1,2016,1,1,1,0,1,0,0,372,3.2952314814814816
2016-01-02,FOODS_1,Saturday,1,2016,1,0,0,0,0,0,0,527,3.298564814814815
2016-01-03,FOODS_1,Sunday,1,2016,1,0,0,0,0,0,0,385,3.298564814814815
2016-01-04,FOODS_1,Monday,1,2016,1,0,0,0,0,0,0,332,3.298564814814815
2016-01-05,FOODS_1,Tuesday,1,2016,1,0,0,0,0,0,0,366,3.298564814814815
2016-01-06,FOODS_1,Wednesday,1,2016,1,0,0,0,0,0,0,351,3.298564814814815
2016-01-07,FOODS_1,Thursday,1,2016,1,1,1,0,0,1,0,400,3.298564814814815
2016-01-08,FOODS_1,Friday,1,2016,1,0,0,0,0,0,0,589,3.298564814814815
2016-01-09,FOODS_1,Saturday,1,2016,1,0,0,0,0,0,0,663,3.308009259259259
2016-01-10,FOODS_1,Sunday,1,2016,1,0,0,0,0,0,0,626,3.308009259259259
2016-01-11,FOODS_1,Monday,1,2016,0,0,0,0,0,0,0,414,3.308009259259259
2016-01-12,FOODS_1,Tuesday,1,2016,0,0,0,0,0,0,0,513,3.308009259259259
2016-01-13,FOODS_1,Wednesday,1,2016,0,0,0,0,0,0,0,345,3.308009259259259
2016-01-14,FOODS_1,Thursday,1,2016,0,0,0,0,0,0,0,430,3.308009259259259
2016-01-15,FOODS_1,Friday,1,2016,0,0,0,0,0,0,0,493,3.308009259259259
2016-01-16,FOODS_1,Saturday,1,2016,0,0,0,0,0,0,0,676,3.3184722222222223
2016-01-17,FOODS_1,Sunday,1,2016,0,0,0,0,0,0,0,630,3.3184722222222223
2016-01-18,FOODS_1,Monday,1,2016,0,1,1,0,1,0,0,541,3.3184722222222223
2016-01-19,FOODS_1,Tuesday,1,2016,0,0,0,0,0,0,0,404,3.3184722222222223
2016-01-20,FOODS_1,Wednesday,1,2016,0,0,0,0,0,0,0,454,3.3184722222222223
2016-01-21,FOODS_1,Thursday,1,2016,0,0,0,0,0,0,0,391,3.3184722222222223
2016-01-22,FOODS_1,Friday,1,2016,0,0,0,0,0,0,0,462,3.3184722222222223
2016-01-23,FOODS_1,Saturday,1,2016,0,0,0,0,0,0,0,710,3.323194444444445
2016-01-24,FOODS_1,Sunday,1,2016,0,0,0,0,0,0,0,680,3.323194444444445
2016-01-25,FOODS_1,Monday,1,2016,0,0,0,0,0,0,0,461,3.323194444444445
2016-01-26,FOODS_1,Tuesday,1,2016,0,0,0,0,0,0,0,407,3.323194444444445
2016-01-27,FOODS_1,Wednesday,1,2016,0,0,0,0,0,0,0,409,3.323194444444445
2016-01-28,FOODS_1,Thursday,1,2016,0,0,0,0,0,0,0,426,3.323194444444445
2016-01-29,FOODS_1,Friday,1,2016,0,0,0,0,0,0,0,384,3.323194444444445
2016-01-30,FOODS_1,Saturday,1,2016,0,0,0,0,0,0,0,464,3.323194444444445
2016-01-31,FOODS_1,Sunday,1,2016,0,0,0,0,0,0,0,567,3.323194444444445
2016-02-01,FOODS_1,Monday,2,2016,1,0,0,0,0,0,0,418,3.323194444444445
2016-02-02,FOODS_1,Tuesday,2,2016,1,0,0,0,0,0,0,415,3.323194444444445
2016-02-03,FOODS_1,Wednesday,2,2016,1,0,0,0,0,0,0,459,3.323194444444445
2016-02-04,FOODS_1,Thursday,2,2016,1,0,0,0,0,0,0,421,3.323194444444445
2016-02-05,FOODS_1,Friday,2,2016,1,0,0,0,0,0,0,323,3.323194444444445
2016-02-06,FOODS_1,Saturday,2,2016,1,0,0,0,0,0,0,405,3.3155555555555556
2016-02-07,FOODS_1,Sunday,2,2016,1,1,1,0,0,0,1,297,3.3155555555555556
2016-02-08,FOODS_1,Monday,2,2016,1,0,0,0,0,0,0,268,3.3155555555555556
2016-02-09,FOODS_1,Tuesday,2,2016,1,0,0,0,0,0,0,382,3.3155555555555556
2016-02-10,FOODS_1,Wednesday,2,2016,1,1,1,0,0,1,0,461,3.3155555555555556
2016-02-11,FOODS_1,Thursday,2,2016,0,0,0,0,0,0,0,757,3.3155555555555556
2016-02-12,FOODS_1,Friday,2,2016,0,0,0,0,0,0,0,531,3.3155555555555556
2016-02-13,FOODS_1,Saturday,2,2016,0,0,0,0,0,0,0,913,3.3104166666666663
2016-02-14,FOODS_1,Sunday,2,2016,0,1,1,1,0,0,0,573,3.3104166666666663
2016-02-15,FOODS_1,Monday,2,2016,0,1,1,0,1,0,0,592,3.3104166666666663
2016-02-16,FOODS_1,Tuesday,2,2016,0,0,0,0,0,0,0,339,3.3104166666666663
2016-02-17,FOODS_1,Wednesday,2,2016,0,1,1,0,0,1,0,362,3.3104166666666663
2016-02-18,FOODS_1,Thursday,2,2016,0,0,0,0,0,0,0,386,3.3104166666666663
2016-02-19,FOODS_1,Friday,2,2016,0,0,0,0,0,0,0,400,3.3104166666666663
2016-02-20,FOODS_1,Saturday,2,2016,0,0,0,0,0,0,0,589,3.2995833333333335
2016-02-21,FOODS_1,Sunday,2,2016,0,0,0,0,0,0,0,573,3.2995833333333335
2016-02-22,FOODS_1,Monday,2,2016,0,0,0,0,0,0,0,407,3.2995833333333335
2016-02-23,FOODS_1,Tuesday,2,2016,0,0,0,0,0,0,0,376,3.2995833333333335
2016-02-24,FOODS_1,Wednesday,2,2016,0,0,0,0,0,0,0,410,3.2995833333333335
2016-02-25,FOODS_1,Thursday,2,2016,0,0,0,0,0,0,0,433,3.2995833333333335
2016-02-26,FOODS_1,Friday,2,2016,0,0,0,0,0,0,0,479,3.2995833333333335
2016-02-27,FOODS_1,Saturday,2,2016,0,0,0,0,0,0,0,599,3.3085185185185186
2016-02-28,FOODS_1,Sunday,2,2016,0,0,0,0,0,0,0,501,3.3085185185185186
2016-02-29,FOODS_1,Monday,2,2016,0,0,0,0,0,0,0,375,3.3085185185185186
2016-03-01,FOODS_1,Tuesday,3,2016,1,0,0,0,0,0,0,370,3.3085185185185186
2016-03-02,FOODS_1,Wednesday,3,2016,1,0,0,0,0,0,0,304,3.3085185185185186
2016-03-03,FOODS_1,Thursday,3,2016,1,0,0,0,0,0,0,494,3.3085185185185186
2016-03-04,FOODS_1,Friday,3,2016,1,0,0,0,0,0,0,324,3.3085185185185186
2016-03-05,FOODS_1,Saturday,3,2016,1,0,0,0,0,0,0,511,3.306111111111111
2016-03-06,FOODS_1,Sunday,3,2016,1,0,0,0,0,0,0,534,3.306111111111111
2016-03-07,FOODS_1,Monday,3,2016,1,0,0,0,0,0,0,391,3.306111111111111
2016-03-08,FOODS_1,Tuesday,3,2016,1,0,0,0,0,0,0,439,3.306111111111111
2016-03-09,FOODS_1,Wednesday,3,2016,1,0,0,0,0,0,0,421,3.306111111111111
2016-03-10,FOODS_1,Thursday,3,2016,1,0,0,0,0,0,0,503,3.306111111111111
2016-03-11,FOODS_1,Friday,3,2016,0,0,0,0,0,0,0,452,3.306111111111111
2016-03-12,FOODS_1,Saturday,3,2016,0,0,0,0,0,0,0,523,3.312962962962963
2016-03-13,FOODS_1,Sunday,3,2016,0,0,0,0,0,0,0,435,3.312962962962963
2016-03-14,FOODS_1,Monday,3,2016,0,0,0,0,0,0,0,385,3.312962962962963
2016-03-15,FOODS_1,Tuesday,3,2016,0,0,0,0,0,0,0,334,3.312962962962963
2016-03-16,FOODS_1,Wednesday,3,2016,0,0,0,0,0,0,0,372,3.312962962962963
2016-03-17,FOODS_1,Thursday,3,2016,0,1,1,1,0,0,0,354,3.312962962962963
2016-03-18,FOODS_1,Friday,3,2016,0,0,0,0,0,0,0,354,3.312962962962963
2016-03-19,FOODS_1,Saturday,3,2016,0,0,0,0,0,0,0,519,3.313148148148148
2016-03-20,FOODS_1,Sunday,3,2016,0,0,0,0,0,0,0,404,3.313148148148148
2016-03-21,FOODS_1,Monday,3,2016,0,0,0,0,0,0,0,364,3.313148148148148
2016-03-22,FOODS_1,Tuesday,3,2016,0,0,0,0,0,0,0,435,3.313148148148148
2016-03-23,FOODS_1,Wednesday,3,2016,0,0,0,0,0,0,0,469,3.313148148148148
2016-03-24,FOODS_1,Thursday,3,2016,0,1,1,0,0,1,0,347,3.313148148148148
2016-03-25,FOODS_1,Friday,3,2016,0,0,0,0,0,0,0,544,3.313148148148148
2016-03-26,FOODS_1,Saturday,3,2016,0,0,0,0,0,0,0,753,3.313148148148148
2016-03-27,FOODS_1,Sunday,3,2016,0,1,1,1,0,0,0,527,3.313148148148148
2016-03-28,FOODS_1,Monday,3,2016,0,0,0,0,0,0,0,253,3.313148148148148
2016-03-29,FOODS_1,Tuesday,3,2016,0,0,0,0,0,0,0,303,3.313148148148148
2016-03-30,FOODS_1,Wednesday,3,2016,0,0,0,0,0,0,0,330,3.313148148148148
2016-03-31,FOODS_1,Thursday,3,2016,0,0,0,0,0,0,0,344,3.313148148148148
2016-04-01,FOODS_1,Friday,4,2016,1,0,0,0,0,0,0,393,3.313148148148148
2016-04-02,FOODS_1,Saturday,4,2016,1,0,0,0,0,0,0,385,3.310787037037037
2016-04-03,FOODS_1,Sunday,4,2016,1,0,0,0,0,0,0,392,3.310787037037037
2016-04-04,FOODS_1,Monday,4,2016,1,0,0,0,0,0,0,359,3.310787037037037
2016-04-05,FOODS_1,Tuesday,4,2016,1,0,0,0,0,0,0,336,3.310787037037037
2016-04-06,FOODS_1,Wednesday,4,2016,1,0,0,0,0,0,0,268,3.310787037037037
2016-04-07,FOODS_1,Thursday,4,2016,1,0,0,0,0,0,0,338,3.310787037037037
2016-04-08,FOODS_1,Friday,4,2016,1,0,0,0,0,0,0,464,3.310787037037037
2016-04-09,FOODS_1,Saturday,4,2016,1,0,0,0,0,0,0,512,3.3114814814814815
2016-04-10,FOODS_1,Sunday,4,2016,1,0,0,0,0,0,0,457,3.3114814814814815
2016-04-11,FOODS_1,Monday,4,2016,0,0,0,0,0,0,0,422,3.3114814814814815
2016-04-12,FOODS_1,Tuesday,4,2016,0,0,0,0,0,0,0,343,3.3114814814814815
2016-04-13,FOODS_1,Wednesday,4,2016,0,0,0,0,0,0,0,279,3.3114814814814815
2016-04-14,FOODS_1,Thursday,4,2016,0,0,0,0,0,0,0,289,3.3114814814814815
2016-04-15,FOODS_1,Friday,4,2016,0,0,0,0,0,0,0,420,3.3114814814814815
2016-04-16,FOODS_1,Saturday,4,2016,0,0,0,0,0,0,0,500,3.315925925925926
2016-04-17,FOODS_1,Sunday,4,2016,0,0,0,0,0,0,0,457,3.315925925925926
2016-04-18,FOODS_1,Monday,4,2016,0,0,0,0,0,0,0,301,3.315925925925926
2016-04-19,FOODS_1,Tuesday,4,2016,0,0,0,0,0,0,0,331,3.315925925925926
2016-04-20,FOODS_1,Wednesday,4,2016,0,0,0,0,0,0,0,306,3.315925925925926
2016-04-21,FOODS_1,Thursday,4,2016,0,0,0,0,0,0,0,276,3.315925925925926
2016-04-22,FOODS_1,Friday,4,2016,0,0,0,0,0,0,0,335,3.315925925925926
2016-04-23,FOODS_1,Saturday,4,2016,0,0,0,0,0,0,0,510,3.328333333333333
2016-04-24,FOODS_1,Sunday,4,2016,0,0,0,0,0,0,0,423,3.328333333333333
2011-01-29,FOODS_2,Saturday,1,2011,0,0,0,0,0,0,0,627,3.657692307692308
2011-01-30,FOODS_2,Sunday,1,2011,0,0,0,0,0,0,0,758,3.657692307692308
2011-01-31,FOODS_2,Monday,1,2011,0,0,0,0,0,0,0,544,3.657692307692308
2011-02-01,FOODS_2,Tuesday,2,2011,1,0,0,0,0,0,0,549,3.657692307692308
2011-02-02,FOODS_2,Wednesday,2,2011,1,0,0,0,0,0,0,543,3.657692307692308
2011-02-03,FOODS_2,Thursday,2,2011,1,0,0,0,0,0,0,614,3.657692307692308
2011-02-04,FOODS_2,Friday,2,2011,1,0,0,0,0,0,0,625,3.657692307692308
2011-02-05,FOODS_2,Saturday,2,2011,1,0,0,0,0,0,0,717,3.7403141361256544
2011-02-06,FOODS_2,Sunday,2,2011,1,1,1,0,0,0,1,881,3.7403141361256544
2011-02-07,FOODS_2,Monday,2,2011,1,0,0,0,0,0,0,792,3.7403141361256544
2011-02-08,FOODS_2,Tuesday,2,2011,1,0,0,0,0,0,0,707,3.7403141361256544
2011-02-09,FOODS_2,Wednesday,2,2011,1,0,0,0,0,0,0,712,3.7403141361256544
2011-02-10,FOODS_2,Thursday,2,2011,1,0,0,0,0,0,0,827,3.7403141361256544
2011-02-11,FOODS_2,Friday,2,2011,0,0,0,0,0,0,0,633,3.7403141361256544
2011-02-12,FOODS_2,Saturday,2,2011,0,0,0,0,0,0,0,688,3.769846153846154
2011-02-13,FOODS_2,Sunday,2,2011,0,0,0,0,0,0,0,771,3.769846153846154
2011-02-14,FOODS_2,Monday,2,2011,0,1,1,1,0,0,0,461,3.769846153846154
2011-02-15,FOODS_2,Tuesday,2,2011,0,0,0,0,0,0,0,530,3.769846153846154
2011-02-16,FOODS_2,Wednesday,2,2011,0,0,0,0,0,0,0,498,3.769846153846154
2011-02-17,FOODS_2,Thursday,2,2011,0,0,0,0,0,0,0,451,3.769846153846154
2011-02-18,FOODS_2,Friday,2,2011,0,0,0,0,0,0,0,537,3.769846153846154
2011-02-19,FOODS_2,Saturday,2,2011,0,0,0,0,0,0,0,685,3.788172588832487
2011-02-20,FOODS_2,Sunday,2,2011,0,0,0,0,0,0,0,699,3.788172588832487
2011-02-21,FOODS_2,Monday,2,2011,0,1,1,0,1,0,0,637,3.788172588832487
2011-02-22,FOODS_2,Tuesday,2,2011,0,0,0,0,0,0,0,466,3.788172588832487
2011-02-23,FOODS_2,Wednesday,2,2011,0,0,0,0,0,0,0,490,3.788172588832487
2011-02-24,FOODS_2,Thursday,2,2011,0,0,0,0,0,0,0,401,3.788172588832487
2011-02-25,FOODS_2,Friday,2,2011,0,0,0,0,0,0,0,548,3.788172588832487
2011-02-26,FOODS_2,Saturday,2,2011,0,0,0,0,0,0,0,647,3.7692
2011-02-27,FOODS_2,Sunday,2,2011,0,0,0,0,0,0,0,669,3.7692
2011-02-28,FOODS_2,Monday,2,2011,0,0,0,0,0,0,0,578,3.7692
2011-03-01,FOODS_2,Tuesday,3,2011,1,0,0,0,0,0,0,670,3.7692
2011-03-02,FOODS_2,Wednesday,3,2011,1,0,0,0,0,0,0,630,3.7692
2011-03-03,FOODS_2,Thursday,3,2011,1,0,0,0,0,0,0,629,3.7692
2011-03-04,FOODS_2,Friday,3,2011,1,0,0,0,0,0,0,586,3.7692
2011-03-05,FOODS_2,Saturday,3,2011,1,0,0,0,0,0,0,829,3.7773039215686275
2011-03-06,FOODS_2,Sunday,3,2011,1,0,0,0,0,0,0,924,3.7773039215686275
2011-03-07,FOODS_2,Monday,3,2011,1,0,0,0,0,0,0,706,3.7773039215686275
2011-03-08,FOODS_2,Tuesday,3,2011,1,0,0,0,0,0,0,689,3.7773039215686275
2011-03-09,FOODS_2,Wednesday,3,2011,1,1,1,0,0,1,0,641,3.7773039215686275
2011-03-10,FOODS_2,Thursday,3,2011,1,0,0,0,0,0,0,714,3.7773039215686275
2011-03-11,FOODS_2,Friday,3,2011,0,0,0,0,0,0,0,586,3.7773039215686275
2011-03-12,FOODS_2,Saturday,3,2011,0,0,0,0,0,0,0,615,3.7783980582524275
2011-03-13,FOODS_2,Sunday,3,2011,0,0,0,0,0,0,0,740,3.7783980582524275
